scenario,method,seed,dimension,horizon,batch_size,kappa,drift_step_norm,beta,gamma,label_noise_variance,tail_squared_tracking_error,final_squared_tracking_error,oracle
drift_sweep,sgd,13,50,5000,256,10.0,0.03,0.0,0.1,0.5,0.00791760230951598,0.008372737357951875,Gaussian with exact least-squares mini-batch mean/covariance
drift_sweep,sgd,14,50,5000,256,10.0,0.03,0.0,0.1,0.5,0.007912374469514084,0.007225423602750156,Gaussian with exact least-squares mini-batch mean/covariance
drift_sweep,sgd,15,50,5000,256,10.0,0.03,0.0,0.1,0.5,0.00781415046156194,0.006766163409012861,Gaussian with exact least-squares mini-batch mean/covariance
drift_sweep,sgd,16,50,5000,256,10.0,0.03,0.0,0.1,0.5,0.007972147891481256,0.00651387515014192,Gaussian with exact least-squares mini-batch mean/covariance
drift_sweep,sgd,17,50,5000,256,10.0,0.03,0.0,0.1,0.5,0.007974464635608506,0.009001555913039702,Gaussian with exact least-squares mini-batch mean/covariance
drift_sweep,sgd,18,50,5000,256,10.0,0.03,0.0,0.1,0.5,0.007941520782963124,0.007132111496413299,Gaussian with exact least-squares mini-batch mean/covariance
drift_sweep,sgd,19,50,5000,256,10.0,0.03,0.0,0.1,0.5,0.007887430943652757,0.00788120544391354,Gaussian with exact least-squares mini-batch mean/covariance
drift_sweep,hb,0,50,5000,256,10.0,0.03,0.9,0.1,0.5,0.10980791953811524,0.14153009163969177,Gaussian with exact least-squares mini-batch mean/covariance
drift_sweep,hb,1,50,5000,256,10.0,0.03,0.9,0.1,0.5,0.10635797595404609,0.12709210982473146,Gaussian with exact least-squares mini-batch mean/covariance
drift_sweep,hb,2,50,5000,256,10.0,0.03,0.9,0.1,0.5,0.11393062689064552,0.16987921393826,Gaussian with exact least-squares mini-batch mean/covariance
drift_sweep,hb,3,50,5000,256,10.0,0.03,0.9,0.1,0.5,0.11068332130632054,0.13202993324680531,Gaussian with exact least-squares mini-batch mean/covariance
drift_sweep,hb,4,50,5000,256,10.0,0.03,0.9,0.1,0.5,0.10554404137917181,0.07341517716082609,Gaussian with exact least-squares mini-batch mean/covariance
drift_sweep,hb,5,50,5000,256,10.0,0.03,0.9,0.1,0.5,0.11024217400577223,0.09560398496450945,Gaussian with exact least-squares mini-batch mean/covariance
drift_sweep,hb,6,50,5000,256,10.0,0.03,0.9,0.1,0.5,0.11328098960964142,0.11507092578648781,Gaussian with exact least-squares mini-batch mean/covariance
drift_sweep,hb,7,50,5000,256,10.0,0.03,0.9,0.1,0.5,0.10944521768083498,0.078823652351034,Gaussian with exact least-squares mini-batch mean/covariance
drift_sweep,hb,8,50,5000,256,10.0,0.03,0.9,0.1,0.5,0.11308397966454053,0.07167302248419216,Gaussian with exact least-squares mini-batch mean/covariance
drift_sweep,hb,9,50,5000,256,10.0,0.03,0.9,0.1,0.5,0.10727571513531191,0.09684163861934048,Gaussian with exact least-squares mini-batch mean/covariance
drift_sweep,hb,10,50,5000,256,10.0,0.03,0.9,0.1,0.5,0.11151105666225843,0.1233686276447625,Gaussian with exact least-squares mini-batch mean/covariance
drift_sweep,hb,11,50,5000,256,10.0,0.03,0.9,0.1,0.5,0.1047796673253824,0.07558812558258933,Gaussian with exact least-squares mini-batch mean/covariance
drift_sweep,hb,12,50,5000,256,10.0,0.03,0.9,0.1,0.5,0.10811507912593254,0.10480337216466977,Gaussian with exact least-squares mini-batch mean/covariance
drift_sweep,hb,13,50,5000,256,10.0,0.03,0.9,0.1,0.5,0.11140627010756385,0.15372921354700064,Gaussian with exact least-squares mini-batch mean/covariance
drift_sweep,hb,14,50,5000,256,10.0,0.03,0.9,0.1,0.5,0.10885245510660016,0.09026603559363645,Gaussian with exact least-squares mini-batch mean/covariance
drift_sweep,hb,15,50,5000,256,10.0,0.03,0.9,0.1,0.5,0.11307250941246866,0.08925885497262943,Gaussian with exact least-squares mini-batch mean/covariance
drift_sweep,hb,16,50,5000,256,10.0,0.03,0.9,0.1,0.5,0.11493076543563462,0.10315268907670637,Gaussian with exact least-squares mini-batch mean/covariance
drift_sweep,hb,17,50,5000,256,10.0,0.03,0.9,0.1,0.5,0.10584739216837086,0.10179277339203899,Gaussian with exact least-squares mini-batch mean/covariance
drift_sweep,hb,18,50,5000,256,10.0,0.03,0.9,0.1,0.5,0.10524093282550374,0.05311751670602984,Gaussian with exact least-squares mini-batch mean/covariance
drift_sweep,hb,19,50,5000,256,10.0,0.03,0.9,0.1,0.5,0.10864048048269702,0.107655555538085,Gaussian with exact least-squares mini-batch mean/covariance
drift_sweep,nag,0,50,5000,256,10.0,0.03,0.9,0.1,0.5,0.02079129705005029,0.03180984225057553,Gaussian with exact least-squares mini-batch mean/covariance
drift_sweep,nag,1,50,5000,256,10.0,0.03,0.9,0.1,0.5,0.020747949112095158,0.017662017415765806,Gaussian with exact least-squares mini-batch mean/covariance
drift_sweep,nag,2,50,5000,256,10.0,0.03,0.9,0.1,0.5,0.02111788751331644,0.020381006410051347,Gaussian with exact least-squares mini-batch mean/covariance
drift_sweep,nag,3,50,5000,256,10.0,0.03,0.9,0.1,0.5,0.020779062782594535,0.025975778972205692,Gaussian with exact least-squares mini-batch mean/covariance
drift_sweep,nag,4,50,5000,256,10.0,0.03,0.9,0.1,0.5,0.020512852750289908,0.022426679887732223,Gaussian with exact least-squares mini-batch mean/covariance
drift_sweep,nag,5,50,5000,256,10.0,0.03,0.9,0.1,0.5,0.020783655624677006,0.02599992393933644,Gaussian with exact least-squares mini-batch mean/covariance
drift_sweep,nag,6,50,5000,256,10.0,0.03,0.9,0.1,0.5,0.020926177792991454,0.011312660717934743,Gaussian with exact least-squares mini-batch mean/covariance
drift_sweep,nag,7,50,5000,256,10.0,0.03,0.9,0.1,0.5,0.021038161902472177,0.016639947323624765,Gaussian with exact least-squares mini-batch mean/covariance
drift_sweep,nag,8,50,5000,256,10.0,0.03,0.9,0.1,0.5,0.020842537700409235,0.020047838701849473,Gaussian with exact least-squares mini-batch mean/covariance
drift_sweep,nag,9,50,5000,256,10.0,0.03,0.9,0.1,0.5,0.020852579323351376,0.020009680893450964,Gaussian with exact least-squares mini-batch mean/covariance
drift_sweep,nag,10,50,5000,256,10.0,0.03,0.9,0.1,0.5,0.020888303454276384,0.01660809118135582,Gaussian with exact least-squares mini-batch mean/covariance
drift_sweep,nag,11,50,5000,256,10.0,0.03,0.9,0.1,0.5,0.020679134774617025,0.02136258618209262,Gaussian with exact least-squares mini-batch mean/covariance
drift_sweep,nag,12,50,5000,256,10.0,0.03,0.9,0.1,0.5,0.02108895945197637,0.02785909940668762,Gaussian with exact least-squares mini-batch mean/covariance
drift_sweep,nag,13,50,5000,256,10.0,0.03,0.9,0.1,0.5,0.02062245938411976,0.01620989744950948,Gaussian with exact least-squares mini-batch mean/covariance
drift_sweep,nag,14,50,5000,256,10.0,0.03,0.9,0.1,0.5,0.020792381260264697,0.019988181225594263,Gaussian with exact least-squares mini-batch mean/covariance
drift_sweep,nag,15,50,5000,256,10.0,0.03,0.9,0.1,0.5,0.020615863264476845,0.02554934757865219,Gaussian with exact least-squares mini-batch mean/covariance
drift_sweep,nag,16,50,5000,256,10.0,0.03,0.9,0.1,0.5,0.02072871269177034,0.020600997213339526,Gaussian with exact least-squares mini-batch mean/covariance
drift_sweep,nag,17,50,5000,256,10.0,0.03,0.9,0.1,0.5,0.020713641320968472,0.02212354666642145,Gaussian with exact least-squares mini-batch mean/covariance
drift_sweep,nag,18,50,5000,256,10.0,0.03,0.9,0.1,0.5,0.02088429501301366,0.022501024629908353,Gaussian with exact least-squares mini-batch mean/covariance
drift_sweep,nag,19,50,5000,256,10.0,0.03,0.9,0.1,0.5,0.021143424007368697,0.023235385823869702,Gaussian with exact least-squares mini-batch mean/covariance
drift_sweep,sgd,0,50,5000,256,10.0,0.1,0.0,0.1,0.5,0.02016272315689535,0.012974465114802733,Gaussian with exact least-squares mini-batch mean/covariance
drift_sweep,sgd,1,50,5000,256,10.0,0.1,0.0,0.1,0.5,0.020395063117481273,0.0162571631370328,Gaussian with exact least-squares mini-batch mean/covariance
drift_sweep,sgd,2,50,5000,256,10.0,0.1,0.0,0.1,0.5,0.01997476845604487,0.019790421346582737,Gaussian with exact least-squares mini-batch mean/covariance
drift_sweep,sgd,3,50,5000,256,10.0,0.1,0.0,0.1,0.5,0.020439647926250963,0.022545659442753233,Gaussian with exact least-squares mini-batch mean/covariance
drift_sweep,sgd,4,50,5000,256,10.0,0.1,0.0,0.1,0.5,0.020145185971306167,0.02033900772177426,Gaussian with exact least-squares mini-batch mean/covariance
drift_sweep,sgd,5,50,5000,256,10.0,0.1,0.0,0.1,0.5,0.020635325699501855,0.020599068756699965,Gaussian with exact least-squares mini-batch mean/covariance
drift_sweep,sgd,6,50,5000,256,10.0,0.1,0.0,0.1,0.5,0.0206902311413764,0.025488209347504228,Gaussian with exact least-squares mini-batch mean/covariance
drift_sweep,sgd,7,50,5000,256,10.0,0.1,0.0,0.1,0.5,0.02029609906473281,0.01712890409505642,Gaussian with exact least-squares mini-batch mean/covariance
drift_sweep,sgd,8,50,5000,256,10.0,0.1,0.0,0.1,0.5,0.02014449133910191,0.015773600532951983,Gaussian with exact least-squares mini-batch mean/covariance
drift_sweep,sgd,9,50,5000,256,10.0,0.1,0.0,0.1,0.5,0.020402008046423864,0.025349771240031127,Gaussian with exact least-squares mini-batch mean/covariance
drift_sweep,sgd,10,50,5000,256,10.0,0.1,0.0,0.1,0.5,0.020685087332816498,0.026695343229966622,Gaussian with exact least-squares mini-batch mean/covariance
drift_sweep,sgd,11,50,5000,256,10.0,0.1,0.0,0.1,0.5,0.02086621881266593,0.020013868368607034,Gaussian with exact least-squares mini-batch mean/covariance
drift_sweep,sgd,12,50,5000,256,10.0,0.1,0.0,0.1,0.5,0.020249993545649433,0.013837965713990841,Gaussian with exact least-squares mini-batch mean/covariance
drift_sweep,sgd,13,50,5000,256,10.0,0.1,0.0,0.1,0.5,0.02050327360476178,0.01411625454316816,Gaussian with exact least-squares mini-batch mean/covariance
drift_sweep,sgd,14,50,5000,256,10.0,0.1,0.0,0.1,0.5,0.020550459515521306,0.02765997741344407,Gaussian with exact least-squares mini-batch mean/covariance
drift_sweep,sgd,15,50,5000,256,10.0,0.1,0.0,0.1,0.5,0.020292832900631608,0.02594620556109183,Gaussian with exact least-squares mini-batch mean/covariance
drift_sweep,sgd,16,50,5000,256,10.0,0.1,0.0,0.1,0.5,0.02022690714256104,0.02194794899472298,Gaussian with exact least-squares mini-batch mean/covariance
drift_sweep,sgd,17,50,5000,256,10.0,0.1,0.0,0.1,0.5,0.020531804813074973,0.022003152098994578,Gaussian with exact least-squares mini-batch mean/covariance
drift_sweep,sgd,18,50,5000,256,10.0,0.1,0.0,0.1,0.5,0.020577582127452816,0.023701340049343617,Gaussian with exact least-squares mini-batch mean/covariance
drift_sweep,sgd,19,50,5000,256,10.0,0.1,0.0,0.1,0.5,0.020528253445671767,0.025849423392930778,Gaussian with exact least-squares mini-batch mean/covariance
drift_sweep,hb,0,50,5000,256,10.0,0.1,0.9,0.1,0.5,0.19874005068190084,0.11480404005166164,Gaussian with exact least-squares mini-batch mean/covariance
drift_sweep,hb,1,50,5000,256,10.0,0.1,0.9,0.1,0.5,0.19389232782594584,0.22675075104354556,Gaussian with exact least-squares mini-batch mean/covariance
drift_sweep,hb,2,50,5000,256,10.0,0.1,0.9,0.1,0.5,0.19240166605805414,0.21363996509793926,Gaussian with exact least-squares mini-batch mean/covariance
drift_sweep,hb,3,50,5000,256,10.0,0.1,0.9,0.1,0.5,0.20130213576970368,0.21793141432030036,Gaussian with exact least-squares mini-batch mean/covariance
drift_sweep,hb,4,50,5000,256,10.0,0.1,0.9,0.1,0.5,0.2012226894376149,0.15270633157048646,Gaussian with exact least-squares mini-batch mean/covariance
drift_sweep,hb,5,50,5000,256,10.0,0.1,0.9,0.1,0.5,0.19811872561730318,0.1226992304247423,Gaussian with exact least-squares mini-batch mean/covariance
drift_sweep,hb,6,50,5000,256,10.0,0.1,0.9,0.1,0.5,0.2017733158070179,0.1802552999355313,Gaussian with exact least-squares mini-batch mean/covariance
drift_sweep,hb,7,50,5000,256,10.0,0.1,0.9,0.1,0.5,0.1939934181331726,0.15544754823148835,Gaussian with exact least-squares mini-batch mean/covariance
drift_sweep,hb,8,50,5000,256,10.0,0.1,0.9,0.1,0.5,0.1976334570908506,0.25116452748913276,Gaussian with exact least-squares mini-batch mean/covariance
drift_sweep,hb,9,50,5000,256,10.0,0.1,0.9,0.1,0.5,0.19687083992588802,0.11816710414349935,Gaussian with exact least-squares mini-batch mean/covariance
drift_sweep,hb,10,50,5000,256,10.0,0.1,0.9,0.1,0.5,0.20334739309770075,0.11890982735001793,Gaussian with exact least-squares mini-batch mean/covariance
drift_sweep,hb,11,50,5000,256,10.0,0.1,0.9,0.1,0.5,0.18849786407356547,0.24639839069765848,Gaussian with exact least-squares mini-batch mean/covariance
drift_sweep,hb,12,50,5000,256,10.0,0.1,0.9,0.1,0.5,0.20002474754469923,0.14468026160163477,Gaussian with exact least-squares mini-batch mean/covariance
drift_sweep,hb,13,50,5000,256,10.0,0.1,0.9,0.1,0.5,0.1894321186748537,0.250044727635811,Gaussian with exact least-squares mini-batch mean/covariance
drift_sweep,hb,14,50,5000,256,10.0,0.1,0.9,0.1,0.5,0.20079497633787613,0.16966831295116408,Gaussian with exact least-squares mini-batch mean/covariance
drift_sweep,hb,15,50,5000,256,10.0,0.1,0.9,0.1,0.5,0.1966897042002219,0.1856344307869199,Gaussian with exact least-squares mini-batch mean/covariance
drift_sweep,hb,16,50,5000,256,10.0,0.1,0.9,0.1,0.5,0.19954457883762233,0.27413733086465314,Gaussian with exact least-squares mini-batch mean/covariance
drift_sweep,hb,17,50,5000,256,10.0,0.1,0.9,0.1,0.5,0.19652338469350566,0.24764219091456247,Gaussian with exact least-squares mini-batch mean/covariance
drift_sweep,hb,18,50,5000,256,10.0,0.1,0.9,0.1,0.5,0.19546925448933747,0.1369143587252208,Gaussian with exact least-squares mini-batch mean/covariance
drift_sweep,hb,19,50,5000,256,10.0,0.1,0.9,0.1,0.5,0.19277535175188035,0.11956250909656815,Gaussian with exact least-squares mini-batch mean/covariance
drift_sweep,nag,0,50,5000,256,10.0,0.1,0.9,0.1,0.5,0.03150871502065484,0.02423964387594219,Gaussian with exact least-squares mini-batch mean/covariance
drift_sweep,nag,1,50,5000,256,10.0,0.1,0.9,0.1,0.5,0.031418106765837894,0.015902474317160235,Gaussian with exact least-squares mini-batch mean/covariance
drift_sweep,nag,2,50,5000,256,10.0,0.1,0.9,0.1,0.5,0.03176112005511713,0.03786129070353069,Gaussian with exact least-squares mini-batch mean/covariance
drift_sweep,nag,3,50,5000,256,10.0,0.1,0.9,0.1,0.5,0.03145338881952548,0.03955033667682327,Gaussian with exact least-squares mini-batch mean/covariance
drift_sweep,nag,4,50,5000,256,10.0,0.1,0.9,0.1,0.5,0.0315688057452348,0.021827797278411946,Gaussian with exact least-squares mini-batch mean/covariance
drift_sweep,nag,5,50,5000,256,10.0,0.1,0.9,0.1,0.5,0.03155079248133931,0.031479685221960804,Gaussian with exact least-squares mini-batch mean/covariance
drift_sweep,nag,6,50,5000,256,10.0,0.1,0.9,0.1,0.5,0.03088910082175201,0.02784132837100469,Gaussian with exact least-squares mini-batch mean/covariance
drift_sweep,nag,7,50,5000,256,10.0,0.1,0.9,0.1,0.5,0.032154628530679526,0.03985990905377805,Gaussian with exact least-squares mini-batch mean/covariance
drift_sweep,nag,8,50,5000,256,10.0,0.1,0.9,0.1,0.5,0.03106637346860851,0.036315580632897304,Gaussian with exact least-squares mini-batch mean/covariance
drift_sweep,nag,9,50,5000,256,10.0,0.1,0.9,0.1,0.5,0.0317346649350894,0.02505971785038873,Gaussian with exact least-squares mini-batch mean/covariance
drift_sweep,nag,10,50,5000,256,10.0,0.1,0.9,0.1,0.5,0.03096619271927121,0.035631627604886716,Gaussian with exact least-squares mini-batch mean/covariance
drift_sweep,nag,11,50,5000,256,10.0,0.1,0.9,0.1,0.5,0.03141726051940677,0.027585686638190384,Gaussian with exact least-squares mini-batch mean/covariance
drift_sweep,nag,12,50,5000,256,10.0,0.1,0.9,0.1,0.5,0.03145933695191079,0.037182191604196495,Gaussian with exact least-squares mini-batch mean/covariance
drift_sweep,nag,13,50,5000,256,10.0,0.1,0.9,0.1,0.5,0.03174099245320561,0.03739854089670565,Gaussian with exact least-squares mini-batch mean/covariance
drift_sweep,nag,14,50,5000,256,10.0,0.1,0.9,0.1,0.5,0.031535106361617375,0.03875761722424673,Gaussian with exact least-squares mini-batch mean/covariance
drift_sweep,nag,15,50,5000,256,10.0,0.1,0.9,0.1,0.5,0.03174228236440991,0.03251330676165385,Gaussian with exact least-squares mini-batch mean/covariance
drift_sweep,nag,16,50,5000,256,10.0,0.1,0.9,0.1,0.5,0.03161136512457777,0.032949706058666865,Gaussian with exact least-squares mini-batch mean/covariance
drift_sweep,nag,17,50,5000,256,10.0,0.1,0.9,0.1,0.5,0.03149269743206443,0.02605273916057321,Gaussian with exact least-squares mini-batch mean/covariance
drift_sweep,nag,18,50,5000,256,10.0,0.1,0.9,0.1,0.5,0.03234597385160696,0.026678203311434175,Gaussian with exact least-squares mini-batch mean/covariance
drift_sweep,nag,19,50,5000,256,10.0,0.1,0.9,0.1,0.5,0.031164609792929236,0.03132485784893968,Gaussian with exact least-squares mini-batch mean/covariance
beta_sweep,sgd,0,50,5000,256,10.0,0.01,0.0,0.1,0.5,0.006698094105422869,0.009979466587624088,Gaussian with exact least-squares mini-batch mean/covariance
beta_sweep,sgd,1,50,5000,256,10.0,0.01,0.0,0.1,0.5,0.006770766433199334,0.005425693321741579,Gaussian with exact least-squares mini-batch mean/covariance
beta_sweep,sgd,2,50,5000,256,10.0,0.01,0.0,0.1,0.5,0.0067386858497336275,0.00823373961961282,Gaussian with exact least-squares mini-batch mean/covariance
beta_sweep,sgd,3,50,5000,256,10.0,0.01,0.0,0.1,0.5,0.0068461406723156005,0.006946344326305999,Gaussian with exact least-squares mini-batch mean/covariance
beta_sweep,sgd,4,50,5000,256,10.0,0.01,0.0,0.1,0.5,0.006843750269942095,0.008457757352012114,Gaussian with exact least-squares mini-batch mean/covariance
beta_sweep,sgd,5,50,5000,256,10.0,0.01,0.0,0.1,0.5,0.00679514563203139,0.009625214538034436,Gaussian with exact least-squares mini-batch mean/covariance
beta_sweep,sgd,6,50,5000,256,10.0,0.01,0.0,0.1,0.5,0.006800003101533076,0.005138086258814055,Gaussian with exact least-squares mini-batch mean/covariance
beta_sweep,sgd,7,50,5000,256,10.0,0.01,0.0,0.1,0.5,0.0068028722675258025,0.00968872633712427,Gaussian with exact least-squares mini-batch mean/covariance
beta_sweep,sgd,8,50,5000,256,10.0,0.01,0.0,0.1,0.5,0.006765950668795733,0.005517086022291934,Gaussian with exact least-squares mini-batch mean/covariance
beta_sweep,sgd,9,50,5000,256,10.0,0.01,0.0,0.1,0.5,0.00677491527863025,0.007434415212400415,Gaussian with exact least-squares mini-batch mean/covariance
beta_sweep,sgd,10,50,5000,256,10.0,0.01,0.0,0.1,0.5,0.006744631549093424,0.00588527131971357,Gaussian with exact least-squares mini-batch mean/covariance
beta_sweep,sgd,11,50,5000,256,10.0,0.01,0.0,0.1,0.5,0.006779884036027048,0.007376486391036691,Gaussian with exact least-squares mini-batch mean/covariance
beta_sweep,sgd,12,50,5000,256,10.0,0.01,0.0,0.1,0.5,0.006874894753650248,0.006011059377263269,Gaussian with exact least-squares mini-batch mean/covariance
beta_sweep,sgd,13,50,5000,256,10.0,0.01,0.0,0.1,0.5,0.006779062295675402,0.005190292379372307,Gaussian with exact least-squares mini-batch mean/covariance
beta_sweep,sgd,14,50,5000,256,10.0,0.01,0.0,0.1,0.5,0.0067943796706014465,0.007051558911456217,Gaussian with exact least-squares mini-batch mean/covariance
beta_sweep,sgd,15,50,5000,256,10.0,0.01,0.0,0.1,0.5,0.0067403775519482975,0.006761308278486908,Gaussian with exact least-squares mini-batch mean/covariance
beta_sweep,sgd,16,50,5000,256,10.0,0.01,0.0,0.1,0.5,0.006770188028875733,0.007768466641840579,Gaussian with exact least-squares mini-batch mean/covariance
beta_sweep,sgd,17,50,5000,256,10.0,0.01,0.0,0.1,0.5,0.006814281388173123,0.004075135102892625,Gaussian with exact least-squares mini-batch mean/covariance
beta_sweep,sgd,18,50,5000,256,10.0,0.01,0.0,0.1,0.5,0.0068246934236817795,0.005755971876687635,Gaussian with exact least-squares mini-batch mean/covariance
beta_sweep,sgd,19,50,5000,256,10.0,0.01,0.0,0.1,0.5,0.006774346381173298,0.006679278122353287,Gaussian with exact least-squares mini-batch mean/covariance
beta_sweep,hb,0,50,5000,256,10.0,0.01,0.0,0.1,0.5,0.006645700265337638,0.005581639123539152,Gaussian with exact least-squares mini-batch mean/covariance
beta_sweep,hb,1,50,5000,256,10.0,0.01,0.0,0.1,0.5,0.0068284940304539875,0.00899901279130601,Gaussian with exact least-squares mini-batch mean/covariance
beta_sweep,hb,2,50,5000,256,10.0,0.01,0.0,0.1,0.5,0.006762136589599929,0.00861692184457446,Gaussian with exact least-squares mini-batch mean/covariance
beta_sweep,hb,3,50,5000,256,10.0,0.01,0.0,0.1,0.5,0.006769762638966245,0.009932641820404929,Gaussian with exact least-squares mini-batch mean/covariance
beta_sweep,hb,4,50,5000,256,10.0,0.01,0.0,0.1,0.5,0.006821679397134574,0.007253214220277043,Gaussian with exact least-squares mini-batch mean/covariance
beta_sweep,hb,5,50,5000,256,10.0,0.01,0.0,0.1,0.5,0.006811039726825103,0.007952913262477459,Gaussian with exact least-squares mini-batch mean/covariance
beta_sweep,hb,6,50,5000,256,10.0,0.01,0.0,0.1,0.5,0.006790483342486233,0.006072465942950962,Gaussian with exact least-squares mini-batch mean/covariance
beta_sweep,hb,7,50,5000,256,10.0,0.01,0.0,0.1,0.5,0.006800539391587715,0.0033179424769653057,Gaussian with exact least-squares mini-batch mean/covariance
beta_sweep,hb,8,50,5000,256,10.0,0.01,0.0,0.1,0.5,0.006696820156864775,0.008261562958520919,Gaussian with exact least-squares mini-batch mean/covariance
beta_sweep,hb,9,50,5000,256,10.0,0.01,0.0,0.1,0.5,0.006729709610216195,0.006017221889084254,Gaussian with exact least-squares mini-batch mean/covariance
beta_sweep,hb,10,50,5000,256,10.0,0.01,0.0,0.1,0.5,0.006812446377155757,0.007292631418405631,Gaussian with exact least-squares mini-batch mean/covariance
beta_sweep,hb,11,50,5000,256,10.0,0.01,0.0,0.1,0.5,0.006659517366939413,0.005124277553762568,Gaussian with exact least-squares mini-batch mean/covariance
beta_sweep,hb,12,50,5000,256,10.0,0.01,0.0,0.1,0.5,0.0068069673467696275,0.009816132826940525,Gaussian with exact least-squares mini-batch mean/covariance
beta_sweep,hb,13,50,5000,256,10.0,0.01,0.0,0.1,0.5,0.006715097036987782,0.007371981169840134,Gaussian with exact least-squares mini-batch mean/covariance
beta_sweep,hb,14,50,5000,256,10.0,0.01,0.0,0.1,0.5,0.006794708344525204,0.005565215835809488,Gaussian with exact least-squares mini-batch mean/covariance
beta_sweep,hb,15,50,5000,256,10.0,0.01,0.0,0.1,0.5,0.006802133082714204,0.009355821163199211,Gaussian with exact least-squares mini-batch mean/covariance
beta_sweep,hb,16,50,5000,256,10.0,0.01,0.0,0.1,0.5,0.006829793949370143,0.007835909858214472,Gaussian with exact least-squares mini-batch mean/covariance
beta_sweep,hb,17,50,5000,256,10.0,0.01,0.0,0.1,0.5,0.00683192321646857,0.004321372628126231,Gaussian with exact least-squares mini-batch mean/covariance
beta_sweep,hb,18,50,5000,256,10.0,0.01,0.0,0.1,0.5,0.006825815638643706,0.005581743327277533,Gaussian with exact least-squares mini-batch mean/covariance
beta_sweep,hb,19,50,5000,256,10.0,0.01,0.0,0.1,0.5,0.00671105870748015,0.005566201881528115,Gaussian with exact least-squares mini-batch mean/covariance
beta_sweep,nag,0,50,5000,256,10.0,0.01,0.0,0.1,0.5,0.0068434343791990955,0.005815498737622113,Gaussian with exact least-squares mini-batch mean/covariance
beta_sweep,nag,1,50,5000,256,10.0,0.01,0.0,0.1,0.5,0.006758910994236619,0.006939442158753673,Gaussian with exact least-squares mini-batch mean/covariance
beta_sweep,nag,2,50,5000,256,10.0,0.01,0.0,0.1,0.5,0.006849769833553968,0.00867132913327989,Gaussian with exact least-squares mini-batch mean/covariance
beta_sweep,nag,3,50,5000,256,10.0,0.01,0.0,0.1,0.5,0.006711660132090846,0.005928409527269561,Gaussian with exact least-squares mini-batch mean/covariance
beta_sweep,nag,4,50,5000,256,10.0,0.01,0.0,0.1,0.5,0.006887614959471524,0.007520524556917011,Gaussian with exact least-squares mini-batch mean/covariance
beta_sweep,nag,5,50,5000,256,10.0,0.01,0.0,0.1,0.5,0.006803615121786609,0.006300812614033054,Gaussian with exact least-squares mini-batch mean/covariance
beta_sweep,nag,6,50,5000,256,10.0,0.01,0.0,0.1,0.5,0.00676125651406704,0.007597443805342138,Gaussian with exact least-squares mini-batch mean/covariance
beta_sweep,nag,7,50,5000,256,10.0,0.01,0.0,0.1,0.5,0.00671418923073544,0.008849589259623149,Gaussian with exact least-squares mini-batch mean/covariance
beta_sweep,nag,8,50,5000,256,10.0,0.01,0.0,0.1,0.5,0.006761412329367258,0.004471311702064302,Gaussian with exact least-squares mini-batch mean/covariance
beta_sweep,nag,9,50,5000,256,10.0,0.01,0.0,0.1,0.5,0.0067658234095963775,0.0053995243904788135,Gaussian with exact least-squares mini-batch mean/covariance
beta_sweep,nag,10,50,5000,256,10.0,0.01,0.0,0.1,0.5,0.00686621435761422,0.008791096987553468,Gaussian with exact least-squares mini-batch mean/covariance
beta_sweep,nag,11,50,5000,256,10.0,0.01,0.0,0.1,0.5,0.006720359264558256,0.005064942034402347,Gaussian with exact least-squares mini-batch mean/covariance
beta_sweep,nag,12,50,5000,256,10.0,0.01,0.0,0.1,0.5,0.006854074469276094,0.005400090267166453,Gaussian with exact least-squares mini-batch mean/covariance
beta_sweep,nag,13,50,5000,256,10.0,0.01,0.0,0.1,0.5,0.0068290899986105085,0.006651352564637682,Gaussian with exact least-squares mini-batch mean/covariance
beta_sweep,nag,14,50,5000,256,10.0,0.01,0.0,0.1,0.5,0.006796501045649144,0.0070540865796207795,Gaussian with exact least-squares mini-batch mean/covariance
beta_sweep,nag,15,50,5000,256,10.0,0.01,0.0,0.1,0.5,0.006770395189372848,0.007840163218249614,Gaussian with exact least-squares mini-batch mean/covariance
beta_sweep,nag,16,50,5000,256,10.0,0.01,0.0,0.1,0.5,0.006840194651613925,0.009839504543422336,Gaussian with exact least-squares mini-batch mean/covariance
beta_sweep,nag,17,50,5000,256,10.0,0.01,0.0,0.1,0.5,0.006885021131765742,0.006851218728000349,Gaussian with exact least-squares mini-batch mean/covariance
beta_sweep,nag,18,50,5000,256,10.0,0.01,0.0,0.1,0.5,0.006703470137088041,0.004926903710829792,Gaussian with exact least-squares mini-batch mean/covariance
beta_sweep,nag,19,50,5000,256,10.0,0.01,0.0,0.1,0.5,0.006766329062453684,0.00701316474025936,Gaussian with exact least-squares mini-batch mean/covariance
beta_sweep,sgd,0,50,5000,256,10.0,0.01,0.0,0.1,0.5,0.006707568951484112,0.007467620835000824,Gaussian with exact least-squares mini-batch mean/covariance
beta_sweep,sgd,1,50,5000,256,10.0,0.01,0.0,0.1,0.5,0.006739407871089122,0.006117268416278399,Gaussian with exact least-squares mini-batch mean/covariance
beta_sweep,sgd,2,50,5000,256,10.0,0.01,0.0,0.1,0.5,0.006815971052819769,0.005378673718281249,Gaussian with exact least-squares mini-batch mean/covariance
beta_sweep,sgd,3,50,5000,256,10.0,0.01,0.0,0.1,0.5,0.006814696145659809,0.0066723425261138135,Gaussian with exact least-squares mini-batch mean/covariance
